crime_id,date,time,xcoord,ycoord,hour,day
563428300,17/03/2023,00:01:00,525991,181499,0,Fri
563415863,17/02/2023,01:00:00,525992,180718,1,Fri
43408032,21/02/2023,20:00:00,525995,163996,20,Tue
562487821,22/12/2022,13:50:00,525997,181695,13,Thu
563408184,20/01/2023,16:28:00,525997,180970,16,Fri
562446973,26/07/2022,22:30:00,525997,181695,22,Tue
322425104,23/08/2022,16:50:00,525998,184629,16,Tue
562475103,25/11/2022,17:00:00,525998,181002,17,Fri
652415091,10/07/2022,02:00:00,526001,179386,2,Sun
43407850,08/01/2023,08:00:00,526005,163822,8,Sun
322433914,24/11/2022,08:55:00,526013,184190,8,Thu
42412300,19/08/2022,18:12:00,526013,164245,18,Fri
42413953,07/11/2022,21:30:00,526013,164245,21,Mon
422426828,11/11/2022,10:00:00,526014,193177,10,Fri
422435340,05/12/2022,20:00:00,526016,191729,20,Mon
423401857,24/03/2023,14:15:00,526017,195122,14,Fri
43407500,23/12/2022,02:30:00,526018,163051,2,Fri
562467837,06/11/2022,15:40:00,526018,180678,15,Sun
43401742,23/02/2023,19:50:00,526018,163712,19,Thu
423408395,07/03/2023,18:10:00,526020,187790,18,Tue
42410253,07/11/2022,17:00:00,526021,163751,17,Mon
562460894,29/10/2022,06:45:00,526022,180670,6,Sat
42401079,12/08/2022,15:00:00,526024,163894,15,Fri
652416822,15/07/2022,23:40:00,526026,177598,23,Fri
42414405,13/12/2022,16:30:00,526027,165387,16,Tue
43402312,17/02/2023,22:30:00,526027,166686,22,Fri
323405957,11/03/2023,01:10:00,526028,185011,1,Sat
563409942,12/01/2023,15:20:00,526028,182818,15,Thu
412418090,30/08/2022,10:00:00,526029,171128,10,Tue
412413421,30/08/2022,22:45:00,526029,171128,22,Tue
302410819,03/09/2022,23:15:00,526032,172277,23,Sat
43400911,28/01/2023,04:22:00,526037,164014,4,Sat
42408969,12/08/2022,15:15:00,526037,163838,15,Fri
562466643,23/10/2022,12:00:00,526039,180786,12,Sun
562478269,17/12/2022,03:39:00,526040,180794,3,Sat
562452087,01/10/2022,12:05:00,526042,181720,12,Sat
43400702,16/02/2023,15:40:00,526042,166460,15,Thu
42416231,16/09/2022,18:50:00,526046,166474,18,Fri
412415312,29/09/2022,16:36:00,526047,168511,16,Thu
412418001,03/09/2022,21:30:00,526047,168511,21,Sat
562459984,17/09/2022,11:55:00,526048,181620,11,Sat
42410992,23/10/2022,17:00:00,526049,163753,17,Sun
322414378,04/07/2022,16:20:00,526050,185068,16,Mon
43406250,12/01/2023,19:40:00,526050,164448,19,Thu
302412366,03/08/2022,00:50:00,526054,175387,0,Wed
562447818,17/07/2022,00:04:00,526060,182917,0,Sun
422410936,04/07/2022,00:23:00,526066,190552,0,Mon
562467218,09/11/2022,23:05:00,526069,182696,23,Wed
422417876,06/07/2022,09:21:00,526070,191677,9,Wed
412417711,07/09/2022,16:10:00,526070,169901,16,Wed
42410753,08/11/2022,21:00:00,526071,166422,21,Tue
42403098,22/07/2022,02:30:00,526074,163672,2,Fri
562442033,24/07/2022,14:15:00,526076,183570,14,Sun
323406097,13/03/2023,19:25:00,526081,183895,19,Mon
562449753,25/07/2022,21:10:00,526085,182154,21,Mon
912425154,24/08/2022,13:30:00,526090,185480,13,Wed
42400178,21/07/2022,23:30:00,526091,166556,23,Thu
42410052,14/10/2022,23:45:00,526093,163352,23,Fri
652424733,29/12/2022,21:17:00,526096,178719,21,Thu
562433419,08/07/2022,02:00:00,526107,182055,2,Fri
562445524,28/07/2022,23:30:00,526109,180664,23,Thu
652412342,16/07/2022,20:30:00,526116,177257,20,Sat
653403834,11/03/2023,23:00:00,526116,177257,23,Sat
302424110,16/09/2022,19:47:00,526117,173053,19,Fri
652419741,02/07/2022,03:15:00,526125,179020,3,Sat
562452988,05/10/2022,18:00:00,526125,181857,18,Wed
562442571,17/07/2022,16:30:00,526127,181070,16,Sun
653400524,10/03/2023,20:00:00,526129,177611,20,Fri
562473144,30/11/2022,00:05:00,526130,181058,0,Wed
562487850,19/12/2022,14:25:00,526132,182894,14,Mon
323408808,14/03/2023,09:50:00,526133,184981,9,Tue
412413240,21/08/2022,20:45:00,526134,166908,20,Sun
562473910,15/11/2022,17:15:00,526137,182481,17,Tue
562454305,18/09/2022,13:58:00,526138,181861,13,Sun
653405431,22/01/2023,21:00:00,526138,177691,21,Sun
322434540,23/10/2022,14:00:00,526139,183856,14,Sun
563406700,01/01/2023,05:00:00,526141,180618,5,Sun
413409740,12/01/2023,19:00:00,526144,171658,19,Thu
323406598,21/03/2023,20:15:00,526144,184609,20,Tue
422417326,01/07/2022,15:00:00,526149,196729,15,Fri
563425450,19/03/2023,13:33:00,526158,182030,13,Sun
652413976,17/09/2022,16:07:00,526158,178531,16,Sat
562454639,07/10/2022,16:55:00,526158,182030,16,Fri
322424588,09/10/2022,07:00:00,526168,184016,7,Sun
412416072,12/10/2022,14:00:00,526169,171072,14,Wed
43409591,13/02/2023,20:05:00,526171,164970,20,Mon
562463239,13/11/2022,18:00:00,526173,180660,18,Sun
563414059,15/03/2023,14:45:00,526175,182016,14,Wed
423403644,19/02/2023,16:35:00,526175,190766,16,Sun
423401970,10/01/2023,02:00:00,526176,189732,2,Tue
412419603,20/10/2022,14:40:00,526179,168688,14,Thu
412412104,09/11/2022,16:55:00,526179,168688,16,Wed
562462831,15/10/2022,18:30:00,526179,181764,18,Sat
562464087,08/11/2022,11:30:00,526183,180664,11,Tue
43403312,17/02/2023,20:30:00,526183,166491,20,Fri
422426714,25/09/2022,20:00:00,526185,192225,20,Sun
563406578,02/02/2023,21:15:00,526188,180809,21,Thu
653406752,11/02/2023,22:00:00,526191,178676,22,Sat
323405485,23/02/2023,07:00:00,526196,184795,7,Thu
323400785,23/02/2023,08:07:00,526196,184795,8,Thu
322425574,30/08/2022,16:10:00,526196,184795,16,Tue
322422684,31/08/2022,17:10:00,526196,184795,17,Wed
323407825,18/02/2023,21:15:00,526196,184795,21,Sat
302424032,16/10/2022,00:23:00,526197,174259,0,Sun
302421907,15/12/2022,04:00:00,526198,174734,4,Thu
652418858,16/10/2022,16:45:00,526198,179176,16,Sun
412418034,16/11/2022,17:55:00,526198,170831,17,Wed
42414570,02/09/2022,23:54:00,526200,165763,23,Fri
562468193,25/10/2022,14:00:00,526200,180869,14,Tue
412400168,12/07/2022,23:45:00,526201,166843,23,Tue
563421850,17/03/2023,01:15:00,526202,180734,1,Fri
412410903,20/10/2022,15:30:00,526202,170985,15,Thu
412417132,03/10/2022,16:15:00,526202,170985,16,Mon
322428538,04/10/2022,22:55:00,526202,185414,22,Tue
562470362,25/11/2022,00:40:00,526204,181377,0,Fri
562440366,07/08/2022,17:30:00,526206,179644,17,Sun
422421142,10/09/2022,11:25:00,526213,189874,11,Sat
422416266,28/06/2022,19:10:00,526213,189874,19,Tue
413402823,17/03/2023,13:00:00,526216,168034,13,Fri
562466111,14/10/2022,17:00:00,526216,182199,17,Fri
652414547,29/09/2022,00:40:00,526217,178287,0,Thu
62416327,10/07/2022,21:15:00,526223,176407,21,Sun
423401725,27/02/2023,15:25:00,526230,193890,15,Mon
652412102,12/07/2022,10:00:00,526239,177933,10,Tue
412414074,25/11/2022,07:20:00,526243,167153,7,Fri
322436943,15/11/2022,04:25:00,526244,186447,4,Tue
652412229,05/10/2022,23:00:00,526246,178986,23,Wed
63409756,12/03/2023,20:30:00,526247,176465,20,Sun
653404315,23/03/2023,19:30:00,526248,178478,19,Thu
652413436,08/09/2022,14:30:00,526255,177797,14,Thu
422421418,10/11/2022,12:51:00,526256,189647,12,Thu
423405616,09/03/2023,19:00:00,526257,196136,19,Thu
322426543,15/08/2022,22:15:00,526261,186341,22,Mon
322434473,13/11/2022,13:08:00,526266,183880,13,Sun
303409472,07/02/2023,10:00:00,526279,174169,10,Tue
652423321,25/11/2022,23:55:00,526280,178318,23,Fri
563411863,20/02/2023,04:29:00,526289,181283,4,Mon
562456331,30/08/2022,05:05:00,526292,181402,5,Tue
422423395,19/10/2022,12:50:00,526296,192408,12,Wed
652416293,09/08/2022,17:15:00,526296,178821,17,Tue
412415383,06/11/2022,12:55:00,526299,169234,12,Sun
412415754,22/11/2022,16:08:00,526299,169234,16,Tue
422428262,10/09/2022,18:00:00,526299,190191,18,Sat
422429335,12/10/2022,12:30:00,526302,192527,12,Wed
563410641,12/02/2023,22:05:00,526303,181055,22,Sun
422428609,21/11/2022,01:00:00,526304,192527,1,Mon
323410110,28/03/2023,12:00:00,526306,184644,12,Tue
412417154,21/11/2022,11:55:00,526310,170651,11,Mon
423401767,25/03/2023,02:00:00,526316,194535,2,Sat
412415634,04/11/2022,15:05:00,526316,169915,15,Fri
563413954,24/02/2023,17:30:00,526318,180856,17,Fri
322434723,16/11/2022,18:50:00,526318,184738,18,Wed
412412052,07/10/2022,16:45:00,526319,169551,16,Fri
412411615,05/12/2022,22:15:00,526319,169551,22,Mon
412405688,17/07/2022,22:18:00,526321,167706,22,Sun
412413232,03/10/2022,16:00:00,526324,169948,16,Mon
323406554,11/02/2023,22:30:00,526324,185700,22,Sat
562445229,19/08/2022,23:15:00,526324,181057,23,Fri
652417424,15/08/2022,12:30:00,526331,179576,12,Mon
562458423,09/09/2022,16:30:00,526339,181479,16,Fri
502416785,19/07/2022,19:30:00,526339,181002,19,Tue
562459070,25/08/2022,23:30:00,526339,181479,23,Thu
423407743,07/02/2023,00:01:00,526340,192102,0,Tue
423400305,22/02/2023,17:00:00,526341,192017,17,Wed
423406884,22/02/2023,17:30:00,526341,192017,17,Wed
423405205,22/02/2023,18:05:00,526341,192017,18,Wed
62433650,30/10/2022,23:00:00,526344,176478,23,Sun
423405674,22/02/2023,11:27:00,526345,192472,11,Wed
422428031,28/08/2022,16:15:00,526346,192440,16,Sun
422423517,01/11/2022,23:00:00,526346,192114,23,Tue
423409256,08/03/2023,09:30:00,526347,192679,9,Wed
422425438,13/11/2022,17:00:00,526348,193510,17,Sun
423405817,20/03/2023,18:15:00,526350,192390,18,Mon
422428275,17/10/2022,19:35:00,526350,192160,19,Mon
412413861,19/09/2022,12:40:00,526351,170667,12,Mon
562478432,23/11/2022,11:05:00,526352,180904,11,Wed
422431032,28/12/2022,15:30:00,526353,191765,15,Wed
652419204,11/08/2022,10:10:00,526355,179253,10,Thu
412416191,23/09/2022,18:00:00,526359,170597,18,Fri
422429037,02/11/2022,23:30:00,526364,196165,23,Wed
323401289,29/03/2023,13:00:00,526366,184316,13,Wed
423401852,29/01/2023,22:00:00,526367,192325,22,Sun
423408766,15/03/2023,10:53:00,526367,192325,10,Wed
412416394,30/11/2022,13:00:00,526367,167054,13,Wed
423400204,10/02/2023,13:30:00,526367,192325,13,Fri
422426447,04/11/2022,16:30:00,526367,192325,16,Fri
423408752,27/01/2023,18:30:00,526367,192325,18,Fri
423408854,15/02/2023,18:45:00,526367,192325,18,Wed
322418539,10/07/2022,13:00:00,526368,184568,13,Sun
652410004,10/08/2022,16:20:00,526368,177492,16,Wed
422422319,21/11/2022,01:01:00,526369,191960,1,Mon
422425638,14/11/2022,18:39:00,526369,191199,18,Mon
42419450,30/08/2022,21:58:00,526370,165654,21,Tue
423407387,27/03/2023,15:45:00,526371,194048,15,Mon
563409882,13/01/2023,17:05:00,526374,182262,17,Fri
562448091,19/07/2022,07:55:00,526378,181655,7,Tue
652417183,07/08/2022,21:20:00,526387,178359,21,Sun
322437634,24/11/2022,21:20:00,526389,185874,21,Thu
412415081,21/09/2022,10:30:00,526397,167096,10,Wed
323403220,02/01/2023,11:30:00,526397,184537,11,Mon
303408724,26/02/2023,16:08:00,526398,174743,16,Sun
562465107,05/11/2022,16:25:00,526398,182100,16,Sat
302416178,29/08/2022,04:16:00,526406,175506,4,Mon
322432017,20/12/2022,06:30:00,526408,185757,6,Tue
563411507,05/03/2023,16:00:00,526412,180860,16,Sun
322428374,29/08/2022,18:15:00,526412,184300,18,Mon
423407304,10/02/2023,15:30:00,526420,194048,15,Fri
562451674,14/09/2022,18:30:00,526423,182465,18,Wed
652416897,06/10/2022,21:30:00,526427,178729,21,Thu
562466470,13/10/2022,09:45:00,526428,180741,9,Thu
322432587,30/12/2022,17:40:00,526428,185664,17,Fri
562452941,30/08/2022,23:03:00,526428,181599,23,Tue
322437964,29/11/2022,00:01:00,526429,184575,0,Tue
422422521,28/08/2022,00:01:00,526430,191937,0,Sun
563418238,10/03/2023,07:00:00,526434,181330,7,Fri
412404188,17/07/2022,00:01:00,526435,171130,0,Sun
412411903,20/10/2022,13:30:00,526435,171130,13,Thu
412401269,03/08/2022,17:15:00,526439,169834,17,Wed
652414091,10/07/2022,10:43:00,526443,178086,10,Sun
562474284,01/12/2022,11:50:00,526443,181083,11,Thu
322425054,28/08/2022,00:50:00,526445,185607,0,Sun
562466038,10/11/2022,16:55:00,526445,180903,16,Thu
412416893,09/11/2022,12:00:00,526446,169814,12,Wed
412418304,10/11/2022,15:24:00,526446,169814,15,Thu
422426443,21/09/2022,18:50:00,526447,191115,18,Wed
562467748,10/11/2022,20:55:00,526447,180806,20,Thu
422428821,28/08/2022,14:35:00,526452,193933,14,Sun
562475766,07/12/2022,00:05:00,526458,182957,0,Wed
562463416,28/10/2022,15:18:00,526459,182861,15,Fri
652419337,26/09/2022,13:20:00,526467,177395,13,Mon
303407791,28/01/2023,11:37:00,526468,174643,11,Sat
562456939,07/10/2022,15:30:00,526477,182975,15,Fri
563407901,05/01/2023,21:00:00,526478,183045,21,Thu
563404925,22/01/2023,00:30:00,526479,181733,0,Sun
562443770,14/07/2022,19:32:00,526479,181733,19,Thu
322429889,15/10/2022,02:00:00,526480,185716,2,Sat
562456442,04/09/2022,11:00:00,526486,181079,11,Sun
563405927,28/01/2023,18:30:00,526498,181013,18,Sat
652417196,19/09/2022,18:50:00,526501,177405,18,Mon
652427992,21/12/2022,20:30:00,526507,178575,20,Wed
562443060,13/07/2022,23:15:00,526508,180814,23,Wed
562478352,24/11/2022,17:10:00,526510,183742,17,Thu
562460310,10/10/2022,18:20:00,526514,180865,18,Mon
423402977,24/03/2023,23:30:00,526514,191308,23,Fri
302411095,21/07/2022,21:30:00,526516,171777,21,Thu
412417652,06/10/2022,18:00:00,526517,167015,18,Thu
423406891,20/01/2023,23:40:00,526519,191247,23,Fri
652412991,11/07/2022,22:35:00,526522,177156,22,Mon
653407611,18/01/2023,18:10:00,526523,178604,18,Wed
652411596,20/09/2022,16:00:00,526528,178430,16,Tue
653406275,31/03/2023,17:30:00,526528,178430,17,Fri
652428051,26/11/2022,23:30:00,526531,178061,23,Sat
653401043,25/02/2023,01:00:00,526531,178061,1,Sat
562467606,01/11/2022,04:00:00,526531,179467,4,Tue
563410826,03/03/2023,11:15:00,526534,180935,11,Fri
323407888,21/03/2023,17:55:00,526542,185635,17,Tue
412418961,19/09/2022,13:30:00,526543,167577,13,Mon
322435473,20/11/2022,16:55:00,526543,184125,16,Sun
422411957,14/07/2022,01:43:00,526544,190396,1,Thu
412412671,20/09/2022,15:00:00,526547,168848,15,Tue
412414161,17/09/2022,19:29:00,526547,168848,19,Sat
652414472,21/07/2022,02:40:00,526549,177543,2,Thu
412414792,18/10/2022,16:00:00,526549,170033,16,Tue
412418261,17/09/2022,18:40:00,526549,170033,18,Sat
413406493,09/03/2023,22:00:00,526549,170033,22,Thu
563404113,14/01/2023,13:40:00,526551,182430,13,Sat
562471086,07/12/2022,12:28:00,526552,183679,12,Wed
302410354,07/07/2022,22:45:00,526554,175533,22,Thu
562464644,26/10/2022,04:00:00,526556,181417,4,Wed
563406663,15/01/2023,14:40:00,526562,183520,14,Sun
562472965,03/12/2022,19:00:00,526562,181144,19,Sat
413402751,05/02/2023,13:30:00,526563,167297,13,Sun
323403138,17/03/2023,10:00:00,526566,184516,10,Fri
422425469,26/11/2022,01:15:00,526567,190241,1,Sat
562452965,20/09/2022,18:00:00,526569,180763,18,Tue
562471737,08/12/2022,15:45:00,526570,181631,15,Thu
412415125,05/12/2022,18:30:00,526581,170243,18,Mon
422424734,01/10/2022,19:00:00,526581,190615,19,Sat
562482023,30/12/2022,06:55:00,526582,180760,6,Fri
422430870,09/12/2022,14:00:00,526582,189317,14,Fri
412414642,05/10/2022,15:00:00,526582,168785,15,Wed
562453399,09/10/2022,20:09:00,526582,181171,20,Sun
412416562,11/10/2022,14:30:00,526583,170949,14,Tue
562465738,10/11/2022,19:25:00,526584,183212,19,Thu
303409356,26/03/2023,12:00:00,526584,170225,12,Sun
412416472,13/10/2022,17:00:00,526588,170888,17,Thu
562449991,19/07/2022,17:00:00,526589,181251,17,Tue
563425243,31/03/2023,17:30:00,526591,181571,17,Fri
652423560,16/11/2022,16:25:00,526592,178812,16,Wed
562461586,04/11/2022,23:24:00,526594,179611,23,Fri
423406316,09/03/2023,15:43:00,526596,196111,15,Thu
423407316,09/03/2023,15:45:00,526596,196111,15,Thu
423402826,02/03/2023,19:00:00,526596,196111,19,Thu
422424536,21/10/2022,17:04:00,526603,191024,17,Fri
42416360,01/09/2022,03:10:00,526605,166813,3,Thu
562460290,13/10/2022,14:10:00,526605,181303,14,Thu
562449667,12/08/2022,17:20:00,526605,181303,17,Fri
562434797,02/07/2022,23:50:00,526605,181303,23,Sat
412416885,22/12/2022,19:44:00,526606,170535,19,Thu
322439214,24/11/2022,07:00:00,526611,184259,7,Thu
322439714,24/11/2022,10:00:00,526611,184259,10,Thu
912423041,09/08/2022,16:50:00,526611,184259,16,Tue
323411700,25/03/2023,16:47:00,526611,184259,16,Sat
322431612,05/11/2022,19:20:00,526611,184259,19,Sat
412413461,18/09/2022,14:55:00,526613,170757,14,Sun
652416798,22/10/2022,12:50:00,526615,177541,12,Sat
652418773,06/08/2022,21:23:00,526615,177343,21,Sat
303407145,12/03/2023,23:00:00,526616,172087,23,Sun
563418636,02/03/2023,19:00:00,526618,180773,19,Thu
42415534,28/11/2022,17:00:00,526619,166223,17,Mon
562462388,12/11/2022,09:00:00,526622,180917,9,Sat
422411986,08/07/2022,15:24:00,526629,191032,15,Fri
322438883,22/11/2022,07:27:00,526630,184429,7,Tue
323403903,30/01/2023,21:15:00,526630,184429,21,Mon
562466270,12/10/2022,13:00:00,526632,183643,13,Wed
652415961,06/07/2022,23:40:00,526633,177735,23,Wed
423405716,09/03/2023,18:15:00,526634,191268,18,Thu
42419241,19/09/2022,15:30:00,526636,167029,15,Mon
322437294,30/11/2022,09:30:00,526640,185531,9,Wed
302427332,15/10/2022,17:30:00,526642,175044,17,Sat
412411622,02/10/2022,12:55:00,526651,169612,12,Sun
302425664,14/11/2022,17:00:00,526651,175985,17,Mon
63402624,17/02/2023,16:25:00,526653,180805,16,Fri
42419071,25/09/2022,17:15:00,526654,166529,17,Sun
423409342,28/01/2023,12:31:00,526655,190528,12,Sat
412411093,07/11/2022,13:00:00,526658,170163,13,Mon
652411023,29/07/2022,17:50:00,526658,178003,17,Fri
653406892,18/02/2023,00:30:00,526660,178787,0,Sat
412415472,13/10/2022,15:30:00,526660,170935,15,Thu
322433247,24/12/2022,18:15:00,526661,184475,18,Sat
562456225,19/09/2022,13:49:00,526662,181225,13,Mon
562439797,02/07/2022,22:41:00,526662,181225,22,Sat
302410439,05/09/2022,14:30:00,526671,171719,14,Mon
303408922,01/02/2023,17:00:00,526675,174272,17,Wed
302419939,06/09/2022,23:00:00,526680,175193,23,Tue
563414777,08/03/2023,17:50:00,526680,181185,17,Wed
563421550,16/03/2023,16:00:00,526694,182133,16,Thu
563419076,04/03/2023,17:45:00,526694,183303,17,Sat
562466981,17/10/2022,18:50:00,526694,182133,18,Mon
562447566,07/08/2022,11:45:00,526696,181168,11,Sun
652413631,01/07/2022,23:30:00,526704,177812,23,Fri
322429937,25/09/2022,00:01:00,526706,186007,0,Sun
323403777,12/03/2023,13:10:00,526706,184405,13,Sun
563405089,02/02/2023,15:00:00,526708,182044,15,Thu
422418958,28/07/2022,15:00:00,526711,190564,15,Thu
562460592,21/10/2022,20:30:00,526711,181295,20,Fri
562454956,25/09/2022,14:10:00,526713,181117,14,Sun
323405951,13/01/2023,16:10:00,526713,184983,16,Fri
563404774,20/01/2023,15:10:00,526718,181651,15,Fri
563446853,06/03/2023,15:00:00,526720,181053,15,Mon
412411664,18/11/2022,14:00:00,526720,170323,14,Fri
412413893,09/11/2022,12:00:00,526722,170610,12,Wed
412416993,09/11/2022,12:05:00,526722,170569,12,Wed
562452729,07/10/2022,14:10:00,526722,181831,14,Fri
562456583,12/09/2022,14:00:00,526722,181831,14,Mon
303408222,31/01/2023,15:00:00,526722,175206,15,Tue
42418972,21/10/2022,17:20:00,526724,164537,17,Fri
562443410,11/07/2022,22:30:00,526729,182008,22,Mon
562439399,09/07/2022,03:20:00,526730,182087,3,Sat
563435623,02/12/2022,17:40:00,526738,181282,17,Fri
323405535,19/02/2023,13:20:00,526740,184350,13,Sun
323409071,16/01/2023,18:05:00,526740,184350,18,Mon
323403199,29/03/2023,21:20:00,526740,184350,21,Wed
152420392,04/12/2022,21:50:00,526740,184350,21,Sun
423409326,10/03/2023,13:30:00,526741,192028,13,Fri
562466415,29/10/2022,14:30:00,526742,183352,14,Sat
562442233,24/07/2022,21:30:00,526742,183056,21,Sun
562480952,28/12/2022,13:09:00,526743,181814,13,Wed
562472293,28/11/2022,14:51:00,526743,181814,14,Mon
563404184,20/01/2023,17:23:00,526743,181814,17,Fri
412417204,10/11/2022,11:00:00,526747,170387,11,Thu
413409641,31/01/2023,22:30:00,526747,170387,22,Tue
302429611,01/10/2022,04:15:00,526749,175042,4,Sat
302420825,11/11/2022,16:00:00,526749,175042,16,Fri
652414998,22/10/2022,20:13:00,526754,178128,20,Sat
422423851,28/08/2022,23:50:00,526755,190807,23,Sun
653406114,07/03/2023,19:45:00,526757,178358,19,Tue
413404633,20/03/2023,00:25:00,526763,170281,0,Mon
563415768,11/03/2023,21:48:00,526766,181186,21,Sat
652426880,20/11/2022,05:33:00,526767,178328,5,Sun
412410341,13/09/2022,19:00:00,526768,168230,19,Tue
323404554,12/02/2023,13:28:00,526769,184198,13,Sun
322432267,27/12/2022,23:38:00,526769,184198,23,Tue
562471250,12/11/2022,22:35:00,526770,180933,22,Sat
413409692,11/03/2023,03:10:00,526772,167454,3,Sat
42400779,14/08/2022,04:25:00,526772,162734,4,Sun
652426142,11/12/2022,15:00:00,526776,177946,15,Sun
322428018,02/10/2022,17:50:00,526779,184180,17,Sun
652411594,25/08/2022,20:00:00,526779,178843,20,Thu
562474432,18/11/2022,21:15:00,526781,180993,21,Fri
302427063,31/10/2022,14:00:00,526785,175903,14,Mon
653407254,07/03/2023,16:30:00,526785,178791,16,Tue
652410117,23/09/2022,00:15:00,526787,178805,0,Fri
303400214,24/02/2023,10:00:00,526787,175666,10,Fri
562467775,30/10/2022,16:00:00,526788,181005,16,Sun
562440503,23/07/2022,22:25:00,526788,181005,22,Sat
562480150,20/12/2022,00:01:00,526792,181028,0,Tue
562459874,17/09/2022,12:37:00,526799,182020,12,Sat
42417545,24/12/2022,21:38:00,526800,165654,21,Sat
563407234,17/01/2023,19:00:00,526801,181296,19,Tue
422425838,14/11/2022,18:30:00,526803,196331,18,Mon
412418764,24/11/2022,16:35:00,526806,168513,16,Thu
412410704,09/11/2022,17:00:00,526806,168513,17,Wed
323404151,16/01/2023,12:40:00,526811,184308,12,Mon
412415973,04/11/2022,20:00:00,526818,168759,20,Fri
652419071,04/07/2022,21:45:00,526818,177835,21,Mon
323407778,20/03/2023,12:50:00,526819,184432,12,Mon
303404409,09/10/2022,10:00:00,526823,175609,10,Sun
563415103,18/02/2023,04:50:00,526826,181364,4,Sat
562460029,12/11/2022,02:00:00,526828,182652,2,Sat
323404041,15/01/2023,10:40:00,526828,184188,10,Sun
412416221,09/09/2022,10:15:00,526828,169467,10,Fri
563403080,18/12/2022,16:45:00,526828,182652,16,Sun
652410238,08/10/2022,08:46:00,526829,178871,8,Sat
42418324,25/11/2022,14:00:00,526829,165809,14,Fri
562474394,01/12/2022,19:00:00,526829,181301,19,Thu
412409188,16/07/2022,21:05:00,526829,168574,21,Sat
322424356,17/09/2022,20:30:00,526836,184926,20,Sat
423406005,24/02/2023,23:00:00,526837,189991,23,Fri
562477526,05/12/2022,10:20:00,526841,181073,10,Mon
42401329,02/08/2022,21:57:00,526841,164295,21,Tue
413407101,24/01/2023,17:24:00,526842,170584,17,Tue
562436997,03/07/2022,04:00:00,526844,183238,4,Sun
422421801,25/08/2022,17:00:00,526845,195026,17,Thu
562473310,16/11/2022,11:55:00,526845,181598,11,Wed
562443930,11/07/2022,12:00:00,526845,181166,12,Mon
423401685,06/03/2023,15:30:00,526845,186081,15,Mon
563400250,02/01/2023,19:30:00,526845,181598,19,Mon
422436650,07/12/2022,04:45:00,526846,190788,4,Wed
422434510,02/12/2022,18:23:00,526846,189849,18,Fri
562474277,02/12/2022,18:40:00,526849,181968,18,Fri
42413280,02/09/2022,20:03:00,526849,164605,20,Fri
212425083,12/08/2022,09:44:00,526850,181174,9,Fri
303409481,26/01/2023,17:50:00,526850,175705,17,Thu
652426892,21/12/2022,17:48:00,526851,178894,17,Wed
563410103,14/02/2023,00:01:00,526852,183186,0,Tue
563415170,10/02/2023,13:20:00,526852,183186,13,Fri
562450830,24/08/2022,21:00:00,526852,183186,21,Wed
422425145,13/10/2022,16:30:00,526853,196377,16,Thu
562461818,06/11/2022,18:00:00,526853,179754,18,Sun
562468554,27/10/2022,16:00:00,526858,183277,16,Thu
303408424,24/02/2023,21:13:00,526859,174995,21,Fri
302418769,10/09/2022,19:58:00,526860,176744,19,Sat
302428832,16/10/2022,22:00:00,526860,176744,22,Sun
653408983,04/03/2023,14:05:00,526865,178817,14,Sat
422427202,04/09/2022,16:00:00,526868,195077,16,Sun
562468412,18/10/2022,18:40:00,526869,180519,18,Tue
42419042,12/10/2022,22:22:00,526871,163346,22,Wed
323406743,03/02/2023,09:00:00,526875,184121,9,Fri
412417825,08/12/2022,15:00:00,526882,169793,15,Thu
302420177,24/12/2022,00:35:00,526883,176809,0,Sat
413401051,03/02/2023,14:00:00,526887,167427,14,Fri
562454261,31/08/2022,16:20:00,526887,181206,16,Wed
562444238,15/08/2022,17:30:00,526888,181235,17,Mon
42406598,22/07/2022,23:50:00,526889,167101,23,Fri
303409636,22/03/2023,15:00:00,526894,176296,15,Wed
413405530,09/01/2023,17:05:00,526894,167437,17,Mon
562458718,02/10/2022,20:11:00,526895,182400,20,Sun
412417062,10/10/2022,14:20:00,526898,170310,14,Mon
562452820,25/08/2022,09:10:00,526901,183219,9,Thu
412407988,17/07/2022,13:30:00,526901,169869,13,Sun
303404552,04/02/2023,16:30:00,526901,175853,16,Sat
302425702,12/10/2022,21:50:00,526902,171655,21,Wed
652419889,05/11/2022,15:30:00,526906,177846,15,Sat
563425754,27/03/2023,18:30:00,526907,181396,18,Mon
322433783,21/11/2022,19:40:00,526907,185538,19,Mon
423408495,07/03/2023,20:25:00,526907,195742,20,Tue
322436463,19/11/2022,20:40:00,526908,184436,20,Sat
562441195,04/08/2022,21:30:00,526908,181908,21,Thu
302422711,01/10/2022,04:30:00,526910,175128,4,Sat
303409530,21/12/2022,10:04:00,526913,177107,10,Wed
562431648,04/07/2022,21:00:00,526914,182968,21,Mon
652419483,08/08/2022,04:45:00,526915,178894,4,Mon
323406213,30/01/2023,08:00:00,526915,184984,8,Mon
303401306,20/03/2023,17:06:00,526917,175182,17,Mon
423406446,10/03/2023,00:01:00,526918,191411,0,Fri
323401202,21/01/2023,11:00:00,526922,184230,11,Sat
562449611,16/07/2022,12:55:00,526923,181983,12,Sat
563401189,06/02/2023,20:55:00,526923,181983,20,Mon
302410826,27/07/2022,09:00:00,526925,171324,9,Wed
302428426,04/12/2022,19:49:00,526926,171063,19,Sun
